artist_names,full_title,id,title,title_with_featured,url,featured_artists,artist,lyrics
Ed Sheeran (Ft. 50 Cent & Eminem),Remember the Name by Ed Sheeran (Ft. 50 Cent & Eminem),4575098,Remember the Name,Remember the Name (Ft. 50 Cent & Eminem),https://genius.com/Ed-sheeran-remember-the-name-lyrics,"[{'api_path': '/artists/45', 'header_image_url': 'https://images.genius.com/7879bf220b8614a7fe4617006f132a92.1000x391x1.png', 'id': 45, 'image_url': 'https://images.genius.com/76c536a17ca35f7edd1f78e129609fe0.573x573x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Eminem', 'url': 'https://genius.com/artists/Eminem', 'iq': 259059}, {'api_path': '/artists/108', 'header_image_url': 'https://images.genius.com/27360d71a1b5342f0ff6b262f1b988cb.605x448x1.png', 'id': 108, 'image_url': 'https://images.genius.com/10f98dca7bcd1a31222e36374544cad5.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': '50 Cent', 'url': 'https://genius.com/artists/50-cent', 'iq': 3967}]",Ed Sheeran,"196 ContributorsTranslationsItalianoفارسیRemember the Name Lyrics[Verse 1: Ed Sheeran]
Yeah, I was born a misfit
Grew up 10 miles from the town of Ipswich
Wanted to make it big, I wished it to existence
I never was a sick kid, always dismissed quick
""Stick to singing, stop rappin' like it's Christmas""
And if you're talkin' money, then my conversation's shiftin'
My dreams are bigger than just bein' on the rich list
Might be insanity, but people call it ""gifted""
My face is goin' numb from the shit this stuff is mixed with
Watch how the lyrics in the songs might get twisted
My wife wears red, but looks better without the lipstick
I'm a private guy and you know nothin' 'bout my business
And if I had my 15 minutes, I must have missed 'em
20 years old is when I came in the game
And now it's eight years on and you remember the name
And if you thought I was good, well, then I'm better today
But it's ironic how you people thought I'd never be great
I like my shows open-air, Tokyo to Delaware
Put your phones in the air if you wanna be rocked
You know I want way more than I already got
Give me a song with Eminem and 50 Cent in the club

[Chorus: Ed Sheeran & 50 Cent]
You know it ain't my time to call it a day
I wanna crack on and I wanna be paid
But it's 'bout time you remember the name
Ayy, ayy
You know it ain't my time to call it a day
I wanna crack on and I wanna be paid
But it's 'bout time you remember the name
Ayy, ayy
(Hey, hey, hey)
You might also like[Verse 2: Eminem]
I can still remember (What?) tryna shop a deal (Uh-huh)
From Taco Bell to TRL
I climbed the Billboard charts to the top until
As fate would have it (Yeah), became an addict
Funny 'cause I had pop appeal
But they said time would tell (What?) if I'd prevail (Huh?)
And all I did was (What?) put nine-inch nails (Where?)
In my eyelids now (What?)
I'm seein' diamond sales like I'm in Zales (Yeah)
Without a doubt, by any means
If rap was skinny jeans, I couldn't do anything in 'em
I'd be splitting seams of denim when I'm spitting schemes
Which really means, no ""if,"" ""ands,"" or ""buts"" are squeezin' in between
You sleep on me 'cause you're only fuckin' with me in your dreams
Not even when I'm on my deathbed
Man, I feel like Ed, it isn't time to drop the mic yet
So why would I quit?
The thought that I would stop when I'm dead
Just popped in my head
I said it, then forgot what I said

[Chorus: Ed Sheeran & Eminem]
It isn't my time to call it a day
I got rap locked and I'm already paid
But it's 'bout time you remember the name
Ayy, ayy
You know it ain't my time to call it a day
I got rap locked and I'm already paid
But it's 'bout time you remember the name
Ayy, ayy
[Verse 3: 50 Cent]
Ain't nobody cold as me, I dress so fresh, so clean
You can find me in my whip, rockin' my Fendi drip
Man, you know just what I mean
Shinin', wrist with the rocks on it, Buscemis with locks on it
Everything my voice on, this shit knock, don't it?
Balenciaga saga, I'm in Bergdorf ballin'
It's just another episode, my hoes, I spoil 'em
She like the fly shit and I like to buy shit
Shit, I'm gettin' stupid money, what else we gon' do with money?
Bitch, we be ballin' out, the king bring you 50 bottles
Tonight, we gon' blow a check, worry 'bout your shit tomorrow
The turn up be so real, we 'bout to be super lit
Boy, I'm kickin' straight facts, that's just how we do this shit
Tomorrow, we hangin' over 'til we start feelin' sober
Then it's time to start it over, here we go again

[Chorus: Ed Sheeran & Eminem, 50 Cent]
You know it ain't my time to call it a day
I got rap locked and I'm already paid
And it's about time you remember the name
Ayy, ayy
You know it ain't my time to call it a day
I got rap locked and I'm already paid
But it's 'bout time you remember the name
Ayy, ayy
(Hey, hey, hey)222Embed"
Ed Sheeran,Afterglow by Ed Sheeran,6291905,Afterglow,Afterglow,https://genius.com/Ed-sheeran-afterglow-lyrics,[],Ed Sheeran,"58 ContributorsTranslationsTürkçeEspañolPortuguês日本語ItalianoDeutschفارسیAfterglow Lyrics[Intro]
(One, two)

[Verse 1]
Stop the clocks, it's amazing
You should see the way the light dances off your hair
A million colours of hazel, golden, and red
Saturday morning is fading
The sun's reflected by the coffee in your hand
My eyes are caught in your gaze all over again

[Pre-Chorus]
We were love-drunk, waiting on a miracle
Tryna find ourselves in the winter snow
So alone in love like the world had disappeared
Oh, I won't be silent and I won't let go
I will hold on tighter 'til the afterglow
And we'll burn so bright 'til the darkness softly clears

[Chorus]
Oh, I will hold on to the afterglow
Oh, I will hold on to the afterglow

[Verse 2]
The weather outside's changing
The leaves are buried under six inches of white
The radio is playing Iron & Wine
This is a new dimension
This is a level where we're losing track of time
I'm holding nothing against it, except you and I
You might also like[Pre-Chorus]
We were love-drunk, waiting on a miracle
Tryna find ourselves in the winter snow
So alone in love like the world had disappeared
Oh, I won't be silent and I won't let go
I will hold on tighter 'til the afterglow
And we'll burn so bright 'til the darkness softly clears

[Chorus]
Oh, I will hold on to the afterglow
Oh, I will hold on to the afterglow
Oh, I will hold on to the afterglow16Embed"
Ed Sheeran,New Man by Ed Sheeran,2953769,New Man,New Man,https://genius.com/Ed-sheeran-new-man-lyrics,[],Ed Sheeran,"84 ContributorsTranslationsPortuguêsNew Man Lyrics[Intro]
Na-na-na-na-na

[Verse 1]
I heard he spent five hundred pounds on jeans
Goes to the gym at least six times a week
Wears boat shoes with no socks on his feet
And I hear he's on a new diet and watches what he eats
He's got his eyebrows plucked and his arsehole bleached
Owns every single Ministry CD
Tribal tattoos and he don't know what it means
But I heard he makes you happy, so that's fine by me
But still, I'm just keepin' it real
Still lookin' at your Instagram and I'll be creepin' a lil'
I'll be tryin' not to double tap from way back
'Cause I know that's where the trouble's at
Let me remind you of the days when
You used to hold my hand
And when we sipped champagne out of cider cans
I guess if you were Lois Lane, I wasn't Superman
Just a young boy tryin' to be loved
So let me give it to ya

[Chorus]
I don't wanna know about your new man
'Cause if it was meant to be
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me
You might also like[Verse 2]
Your new man rents a house in the 'burb
And wears a man bag on his shoulder, but I call it a purse
Every year, he goes to Málaga with all the fellas
Drinks beer, but has a six pack, I'm kinda jealous
He wears sunglasses indoors, in winter, at nighttime
And every time a rap song comes on, he makes a gun sign
Says ""Chune, bwoydem light up the room!""
But enough about him, girl, let's talk about you
You were the type of girl who sat beside the water readin'
Eatin' a packet of crisps, but you will never find you cheatin'
Now you're eatin' kale, hittin' the gym
Keepin' up with Kylie and Kim
In the back of the club, kissin' a boy that ain't him
Okay, you need to be alone
And if you wanna talk about it, you can call my phone
I just thought I would tell you, 'cause you oughta know
You're still a young girl tryin' to be loved
So let me give it to ya

[Chorus]
I don't wanna know about your new man
'Cause if it was meant to be
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me
[Bridge]
Baby, I'm not tryin' to ruin your week
But you act so differently
When you're with him, I know you're lonely
Please remember you're still free
To make the choice and leave
Don't call me up, you need to show me

[Chorus]
I don't wanna know about your new man
'Cause if it was meant to be
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me

[Outro]
But I'm positive that he don't wanna know about
But I'm positive that he don't wanna know about
I don't wanna know about your new man14Embed"
Ed Sheeran,How Would You Feel (Paean) by Ed Sheeran,2953772,How Would You Feel (Paean),How Would You Feel (Paean),https://genius.com/Ed-sheeran-how-would-you-feel-paean-lyrics,[],Ed Sheeran,"68 ContributorsTranslationsPortuguêsHow Would You Feel (Paean) Lyrics[Verse 1]
You are the one, girl
And you know that it's true
I'm feeling younger
Every time that I'm alone with you

[Pre-Chorus]
We were sitting in a parked car
Stealing kisses in a front yard
We got questions we should not ask, but

[Chorus]
How would you feel
If I told you I loved you?
It's just something that I want to do
I'll be taking my time
Spending my life
Falling deeper in love with you
So tell me that you love me too

[Verse 2]
In the summer
As the lilacs bloom
Love flows deeper than the river
Every moment that I spend with you
You might also like[Pre-Chorus]
We were sat upon our best friend's roof
I had both of my arms around you
Watching the sunrise replace the moon, but

[Chorus]
How would you feel
If I told you I loved you?
It's just something that I want to do
I'll be taking my time
Spending my life
Falling deeper in love with you
So tell me that you love me too
[Guitar Solo: John Mayer]

[Pre-Chorus]
Yeah, we were sitting in a parked car
Stealing kisses in a front yard
We got questions we should not ask

[Chorus]
How would you feel
If I told you I loved you?
It's just something that I want to do
I'll be taking my time
Spending my life
Falling deeper in love with you
Tell me that you love me too
Tell me that you love me too
Tell me that you love me too24Embed"
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) [From the Vault] by Taylor Swift,7076626,All Too Well (10 Minute Version) (Taylor’s Version) [From the Vault],All Too Well (10 Minute Version) (Taylor's Version) [From the Vault],https://genius.com/Taylor-swift-all-too-well-10-minute-version-taylors-version-from-the-vault-lyrics,[],Taylor Swift,"334 ContributorsTranslationsEspañolСрпскиРусскийPortuguêsNorsk (bokmål / riksmål)FrançaisفارسیNederlandsAfrikaansРусскийAll Too Well (10 Minute Version) (Taylor’s Version) [From the Vault] Lyrics[Verse 1]
I walked through the door with you, the air was cold
But somethin' 'bout it felt like home somehow
And I left my scarf there at your sister's house
And you've still got it in your drawer, even now

[Verse 2]
Oh, your sweet disposition and my wide-eyed gaze
We're singin' in the car, getting lost upstate
Autumn leaves fallin' down like pieces into place
And I can picture it after all these days

[Pre-Chorus]
And I know it's long gone and
That magic's not here no more
And I might be okay, but I'm not fine at all
Oh, oh, oh

[Chorus]
'Causе there we arе again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well

[Verse 3]
Photo album on the counter, your cheeks were turnin' red
You used to be a little kid with glasses in a twin-sized bed
And your mother's tellin' stories 'bout you on the tee-ball team
You taught me 'bout your past, thinkin' your future was me
And you were tossing me the car keys, ""Fuck the patriarchy""
Keychain on the ground, we were always skippin' town
And I was thinkin' on the drive down, ""Any time now
He's gonna say it's love,"" you never called it what it was
'Til we were dead and gone and buried
Check the pulse and come back swearin' it's the same
After three months in the grave
And then you wondered where it went to as I reached for you
But all I felt was shame and you held my lifeless frame
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Pre-Chorus]
And I know it's long gone and
There was nothing else I could do
And I forget about you long enough
To forget why I needed to

[Chorus]
'Cause there we are again in the middle of the night
We're dancin' 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well
And there we are again when nobody had to know
You kept me like a secret, but I kept you like an oath
Sacred prayer and we'd swear
To remember it all too well, yeah

[Bridge]
Well, maybe we got lost in translation, maybe I asked for too much
But maybe this thing was a masterpiece 'til you tore it all up
Runnin' scared, I was there
I remember it all too well
And you call me up again just to break me like a promise
So casually cruel in the name of bein' honest
I'm a crumpled-up piece of paper lyin' here
'Cause I remember it all, all, all
[Verse 4]
They say all's well that ends well, but I'm in a new hell
Every time you double-cross my mind
You said if we had been closer in age, maybe it would've been fine
And that made me want to die
The idea you had of me, who was she?
A never-needy, ever-lovely jewel whose shine reflects on you
Not weepin' in a party bathroom
Some actress askin' me what happened, you
That's what happened, you
You who charmed my dad with self-effacing jokes
Sippin' coffee like you're on a late-night show
But then he watched me watch the front door all night, willin' you to come
And he said, ""It's supposed to be fun turning twenty-one""

[Verse 5]
Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again, but I'm still tryin' to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence and it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah

[Chorus]
'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there
I remember it all too well
Wind in my hair, you were there
You remember it all
Down the stairs, you were there
You remember it all
It was rare, I was there
I remember it all too well
[Verse 6]
And I was never good at tellin' jokes, but the punch line goes
""I'll get older, but your lovers stay my age""
From when your Brooklyn broke my skin and bones
I'm a soldier who's returning half her weight
And did the twin flame bruise paint you blue?
Just between us, did the love affair maim you too?
'Cause in this city's barren cold
I still remember the first fall of snow
And how it glistened as it fell
I remember it all too well

[Outro]
Just between us, did the love affair maim you all too well?
Just between us, do you remember it all too well?
Just between us, I remember it (Just between us) all too well
Wind in my hair, I was there, I was there (I was there)
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it all too well
Wind in my hair, I was there, I was there (Oh)
Down the stairs, I was there, I was there (I was there)
Sacred prayer, I was there, I was there
It was rare, you remember it (All too well)
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it217Embed"
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) [Live Acoustic] by Taylor Swift,7394358,All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic],All Too Well (10 Minute Version) (Taylor's Version) [Live Acoustic],https://genius.com/Taylor-swift-all-too-well-10-minute-version-taylors-version-live-acoustic-lyrics,[],Taylor Swift,"72 ContributorsAll Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic] Lyrics[Verse 1]
I walked through the door with you, the air was cold
But something 'bout it felt like home somehow
And I left my scarf there at your sister's house
And you've still got it in your drawer, even now

[Verse 2]
Oh, your sweet disposition and my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days

[Pre-Chorus]
And I know it's long gone and
That magic's not here no more
And I might be okay, but I'm not fine at all
Oh, oh, oh

[Chorus]
'Cause there we are again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well

[Verse 3]
Photo album on the counter, your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You told me 'bout your past, thinking your future was me
And you were tossing me the car keys, ""Fuck the patriarchy""
Key chain on the ground, we were always skipping town
And I was thinking on the drive down, any time now
He's gonna say it's love, you never called it what it was
'Til we were dead and gone and buried
Check the pulse and come back swearing it's the same
After three months in the grave
And then you wondered where it went to as I reached for you
But all I felt was shame and you held my lifeless frame
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Pre-Chorus]
And I know it's long gone and
There was nothing else I could do
And I forget about you long enough
To forget why I needed to

[Chorus]
'Cause there we are again in the middle of the night
We're dancing 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well
And there we are again when nobody had to know
You kept me like a secret, but I kept you like an oath
Sacred prayer and we'd swear
To remember it all too well, yeah

[Bridge]
Well, maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece
'Til you tore it all up
Running scared, I was there
I remember it all too well
And you call me up again just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all, all, all
[Verse 4]
They say all's well that ends well, but I'm in a new Hell
Every time you double-cross my mind
You said if we had been closer in age maybe it would have been fine
And that made me want to die
The idea you had of me, who was she?
A never-needy, ever-lovely jewel whose shine reflects on you
Not weeping in a party bathroom
Some actress asking me what happened, you
That's what happened, you
You who charmed my dad with self-effacing jokes
Sipping coffee like you're on a late-night show
But then he watched me watch the front door all night, willing you to come
And he said, ""It's supposed to be fun turning twenty-one""

[Verse 5]
Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again, but I'm still trying to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence and it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah

[Chorus]
'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there
I remember it all too well
Wind in my hair, you were there
You remember it all
Down the stairs, you were there
You remember it all
It was rare, I was there
I remember it all too well
[Verse 6]
And I was never good at telling jokes, but the punch line goes
""I'll get older, but your lovers stay my age""
From when your Brooklyn broke my skin and bones
I'm a soldier who's returning half her weight
And did the twin flame bruise paint you blue?
Just between us, did the love affair maim you, too?
'Cause in this city's barren cold
I still remember the first fall of snow
And how it glistened as it fell
I remember it all too well

[Outro]
Just between us, did the love affair maim you all too well?
Just between us, do you remember it all too well?
Just between us, I remember it (Just between us), all too well
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it all too well
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it all too well

[Spoken Outro]
I love you guys so much52Embed"
Taylor Swift,​cardigan by Taylor Swift,5793984,​cardigan,​cardigan,https://genius.com/Taylor-swift-cardigan-lyrics,[],Taylor Swift,"272 ContributorsTranslationsNederlandsTürkçeEspañolСрпскиРусскийRomânăPortuguêsEnglishItalianoBahasa IndonesiaMagyarDeutschFrançaisHrvatskiChinese TraditionalΕλληνικάУкраїнська​cardigan Lyrics[Verse 1]
Vintage tee, brand new phone
High heels on cobblestones
When you are young, they assume you know nothing
Sequin smile, black lipstick
Sensual politics
When you are young, they assume you know nothing

[Chorus]
But I knew you
Dancin' in your Levi's
Drunk under a streetlight, I
I knew you
Hand under my sweatshirt
Baby, kiss it better, I

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite

[Verse 2]
A friend to all is a friend to none
Chase two girls, lose the one
When you are young, they assume you know nothing
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Chorus]
But I knew you
Playing hide-and-seek and
Giving me your weekends, I
I knew you
Your heartbeat on the High Line
Once in twenty lifetimes, I

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite

[Bridge]
To kiss in cars and downtown bars
Was all we needed
You drew stars around my scars
But now I'm bleedin'

[Chorus]
'Cause I knew you
Steppin' on the last train
Marked me like a bloodstain, I
I knew you
Tried to change the ending
Peter losing Wendy, I
I knew you
Leavin' like a father
Running like water, I
And when you are young, they assume you know nothing
[Verse 3]
But I knew you'd linger like a tattoo kiss
I knew you'd haunt all of my what-ifs
The smell of smoke would hang around this long
'Cause I knew everything when I was young
I knew I'd curse you for the longest time
Chasin' shadows in the grocery line
I knew you'd miss me once the thrill expired
And you'd be standin' in my front porch light
And I knew you'd come back to me
You'd come back to me
And you'd come back to me
And you'd come back

[Refrain]
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite170Embed"
Taylor Swift (Ft. Bon Iver),​exile by Taylor Swift (Ft. Bon Iver),5793983,​exile,​exile (Ft. Bon Iver),https://genius.com/Taylor-swift-exile-lyrics,"[{'api_path': '/artists/589', 'header_image_url': 'https://images.genius.com/68ae4abb1941980b728eea32c64e11ed.975x180x1.png', 'id': 589, 'image_url': 'https://images.genius.com/f2314f39e56a73d1fb5a716bbe154556.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Bon Iver', 'url': 'https://genius.com/artists/Bon-iver'}]",Taylor Swift,"222 ContributorsTranslationsNederlandsTürkçeEspañolСрпскиРусскийPortuguêsفارسیItalianoMagyarTaylor Swift - exile ft. Bon Iver (Deutsche Übersetzung)FrançaisHrvatskiΕλληνικάУкраїнська​exile Lyrics[Verse 1: Justin Vernon]
I can see you standing, honey
With his arms around your body
Laughin', but the joke's not funny at all
And it took you five whole minutes
To pack us up and leave me with it
Holdin' all this love out here in the hall

[Chorus: Justin Vernon]
I think I've seen this film before
And I didn't like the ending
You're not my homeland anymore
So what am I defending now?
You were my town, now I'm in exile, seein' you out
I think I've seen this film before

[Post-Chorus: Justin Vernon]
Ooh, ooh, ooh

[Verse 2: Taylor Swift]
I can see you starin', honey
Like he's just your understudy
Like you'd get your knuckles bloody for me
Second, third, and hundredth chances
Balancin' on breaking branches
Those eyes add insult to injury
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Chorus: Taylor Swift]
I think I've seen this film before
And I didn't like the ending
I'm not your problem anymore
So who am I offending now?
You were my crown, now I'm in exile, seein' you out
I think I've seen this film before
So I'm leaving out the side door
[Bridge: Justin Vernon, Taylor Swift & Both]
So step right out, there is no amount
Of crying I can do for you
All this time
We always walked a very thin line
You didn't even hear me out (You didn't even hear me out)
You never gave a warning sign (I gave so many signs)
All this time
I never learned to read your mind (Never learned to read my mind)
I couldn't turn things around (You never turned things around)
'Cause you never gave a warning sign (I gave so many signs)
So many signs, so many signs
You didn't even see the signs

[Chorus: Taylor Swift & Justin Vernon, Taylor Swift]
I think I've seen this film before
And I didn't like the ending
You're not my homeland anymore
So what am I defending now?
You were my town, now I'm in exile, seein' you out
I think I've seen this film before
So I'm leavin' out the side door
[Outro: Justin Vernon & Taylor Swift]
So step right out, there is no amount
Of crying I can do for you
All this time
We always walked a very thin line
You didn't even hear me out (Didn't even hear me out)
You never gave a warning sign (I gave so many signs)
All this time
I never learned to read your mind (Never learned to read my mind)
I couldn't turn things around (You never turned things around)
'Cause you never gave a warning sign (I gave so many signs)
You never gave a warning sign (All this time)
(So many times) I never learned to read your mind
(So many signs) I couldn't turn things around (I couldn't turn things around)
'Cause you never gave a warning sign (You never gave a warning sign)
You never gave a warning sign
Ah, ah109Embed"
Taylor Swift,Lover by Taylor Swift,4508914,Lover,Lover,https://genius.com/Taylor-swift-lover-lyrics,[],Taylor Swift,"170 ContributorsTranslationsNederlandsEspañolBosanskiRomânăPortuguêsPolskiItalianoDeutschFrançaisفارسیLover Lyrics[Verse 1]
We could leave the Christmas lights up 'til January
And this is our place, we make the rules
And there's a dazzling haze, a mysterious way about you, dear
Have I known you twenty seconds or twenty years?
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home
You're my, my, my, my lover

[Verse 2]
We could let our friends crash in the living room
This is our place, we make the call
And I'm highly suspicious that everyone who sees you wants you
I've loved you three summers now, honey, but I want 'em all
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my lover
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Bridge]
Ladies and gentlemen, will you please stand?
With every guitar string scar on my hand
I take this magnetic force of a man to be my lover
My heart's been borrowed and yours has been blue
All's well that ends well to end up with you
Swear to be overdramatic and true to my lover
And you'll save all your dirtiest jokes for me
And at every table, I'll save you a seat, lover
[Chorus]
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my
Oh, you're my, my, my, my
Darling, you're my, my, my, my lover133Embed"
Taylor Swift,​the 1 by Taylor Swift,5794073,​the 1,​the 1,https://genius.com/Taylor-swift-the-1-lyrics,[],Taylor Swift,"169 ContributorsTranslationsNederlandsTürkçeEspañolСрпскиРусскийPortuguêsItalianoMagyarDeutschFrançaisفارسیHrvatskiΕλληνικάУкраїнська​the 1 Lyrics[Verse 1]
I'm doing good, I'm on some new shit
Been saying ""yes"" instead of ""no""
I thought I saw you at the bus stop, I didn't though
I hit the ground running each night
I hit the Sunday matinée
You know the greatest films of all time were never made

[Pre-Chorus]
I guess you never know, never know
And if you wanted me, you really should've showed
And if you never bleed, you're never gonna grow
And it's alright now

[Chorus]
But we were something, don't you think so?
Roaring twenties, tossing pennies in the pool
And if my wishes came true
It would've been you
In my defense, I have none
For never leaving well enough alone
But it would've been fun
If you would've been the one
(Ooh)

[Verse 2]
I have this dream you're doing cool shit
Having adventures on your own
You meet some woman on the internet and take her home
We never painted by the numbers, baby
But we were making it count
You know the greatest loves of all time are over now
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Pre-Chorus]
I guess you never know, never know
And it's another day waking up alone

[Chorus]
But we were something, don't you think so?
Roaring twenties, tossing pennies in the pool
And if my wishes came true
It would've been you
In my defense, I have none
For never leaving well enough alone
But it would've been fun
If you would've been the one

[Bridge]
I, I, I persist and resist the temptation to ask you
If one thing had been different
Would everything be different today?

[Chorus]
We were something, don't you think so?
Rosé flowing with your chosen family
And it would've been sweet
If it could've been me
In my defense, I have none
For digging up the grave another time
But it would've been fun
If you would've been the one
(Ooh)101Embed"
Taylor Swift,​august by Taylor Swift,5793977,​august,​august,https://genius.com/Taylor-swift-august-lyrics,[],Taylor Swift,"146 ContributorsTranslationsNederlandsTürkçeEspañolСрпскиРусскийPortuguêsEnglishItalianoMagyarDeutschFrançaisTaylor Swift - august (Ελληνική μετάφραση/Greek Translation)RomânăPolskiУкраїнська​august Lyrics[Verse 1]
Salt air, and the rust on your door
I never needed anything more
Whispers of ""Are you sure?""
""Never have I ever before""

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine

[Verse 2]
Your back beneath the sun
Wishin' I could write my name on it
Will you call when you're back at school?
I remember thinkin' I had you

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine
See Taylor Swift LiveGet tickets as low as $1,200You might also like[Bridge]
Back when we were still changin' for the better
Wanting was enough
For me, it was enough
To live for the hope of it all
Cancel plans just in case you'd call
And say, ""Meet me behind the mall""
So much for summer love and saying ""us""
'Cause you weren't mine to lose
You weren't mine to lose, no

[Chorus]
But I can see us lost in the memory
August slipped away into a moment in time
'Cause it was never mine
And I can see us twisted in bedsheets
August sipped away like a bottle of wine
'Cause you were never mine

[Outro]
'Cause you were never mine
Never mine
But do you remember?
Remember when I pulled up and said ""Get in the car""
And then canceled my plans just in case you'd call?
Back when I was livin' for the hope of it all, for the hope of it all
""Meet me behind the mall""
(Remember when I pulled up and said ""Get in the car"")
(And then canceled my plans just in case you'd call?)
(Back when I was livin' for the hope of it all, for the hope of it all)
(""Meet me behind the mall"")
Remember when I pulled up and said ""Get in the car""
And then canceled my plans just in case you'd call?
Back when I was livin' for the hope of it all (For the hope of it all)
For the hope of it all, for the hope of it all
(For the hope of it all, for the hope of it all)121Embed"
